ID_Cleaned,Bike_lane ,Bike_lane_protection,Parking_on_street ,Road_speed_limit,#_lanes_on_road,Road _surface,Width_of_road,id,bicycle,bicycle_fo,bicycle__1,cyclestree,cycleway,cycleway_b,cycleway_l,cycleway_r,cycleway_w,lanes,maxspeed,oneway,oneway_bic,parking_bo,parking_le,parking_ri,segregated,separation,shoulder,surface,tram,width
1291914228,no,,,50,,asphalt,,way/1291914228,,,,,,no,,,,,50,yes,,,,,,,,asphalt,,
1291914229,no,,,50,,asphalt,,way/1291914229,,,,,,,,no,,,50,yes,,,,,,,,asphalt,,
1291914230,no,,,50,,asphalt,,way/1291914230,,,,,,,,no,,,50,yes,,,,,,,,asphalt,,
1291914231,no,,,50,,asphalt,,way/1291914231,,,,,,,,no,,,50,yes,,,,,,,,asphalt,,
1291914232,no,,,50,,asphalt,,way/1291914232,,,,,,,,no,,,50,yes,,,,,,,,asphalt,,
1291914233,no,,,50,,asphalt,,way/1291914233,,,,,,,,no,,,50,yes,,,,,,,,asphalt,,
1291914234,no,,,50,,asphalt,,way/1291914234,,,,,,no,,,,,50,yes,,,,,,,,asphalt,,
1291914235,no,,,50,,asphalt,,way/1291914235,,,,,,,,no,,,50,yes,,,,,,,,asphalt,,
1291914236,no,,,50,,asphalt,,way/1291914236,,,,,,,,no,,,50,yes,,,,,,,,asphalt,,
1291914237,no,,,50,,asphalt,,way/1291914237,,,,,,no,,,,,50,yes,,,,,,,,asphalt,,
1291914238,no,,,50,,asphalt,,way/1291914238,,,,,,,,no,,,50,yes,,,,,,,,asphalt,,
1291914239,no,,,40,1,asphalt,,way/1291914239,,,,,,no,,,,1,40,yes,no,,,,,,,asphalt,,
1291914240,no,,,,1,asphalt,,way/1291914240,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291914241,no,,,,,asphalt,,way/1291914241,,,,,,no,,,,,,yes,,,,,,,,asphalt,,
1291914242,no,,,,1,asphalt,,way/1291914242,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291914243,no,,,,1,asphalt,,way/1291914243,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291914244,no,,,,,asphalt,,way/1291914244,,,,,,no,,,,,,yes,,,,,,,,asphalt,,
1291914245,no,,,,1,asphalt,,way/1291914245,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291914246,no,,,,1,asphalt,,way/1291914246,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291914247,no,,,,,asphalt,,way/1291914247,,,,,,,,no,,,,yes,,,,,,,,asphalt,,
1291914248,no,,,,,asphalt,,way/1291914248,,,,,,,,no,,,,yes,,,,,,,,asphalt,,
1291914249,no,,,,1,asphalt,,way/1291914249,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291914250,no,,,,1,asphalt,,way/1291914250,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291914251,no,,,,1,asphalt,,way/1291914251,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291914252,no,,,,,asphalt,,way/1291914252,,,,,,no,,,,,,yes,,,,,,,,asphalt,,
1291914253,no,,,,1,asphalt,,way/1291914253,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291914254,no,,,,,asphalt,,way/1291914254,,,,,,,,no,,,,yes,,,,,,,,asphalt,,
1291914255,no,,,,,asphalt,,way/1291914255,,,,,,,,no,,,,yes,,,,,,,,asphalt,,
1291914256,no,,,,1,asphalt,,way/1291914256,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291914257,no,,,,1,asphalt,,way/1291914257,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291914258,lane,,,,1,asphalt,,way/1291914258,,,,,,lane,,,,1,,yes,,,,,,,,asphalt,,
1291914259,no,,,,1,asphalt,,way/1291914259,,,,,,no,,,,1,,yes,,,,,,,,asphalt,,
1291914260,no,,,50,1,asphalt,,way/1291914260,,,,,,,,no,,1,50,yes,,,,,,,,asphalt,,
1291914261,no,,,50,1,asphalt,,way/1291914261,,,,,,no,,,,1,50,yes,,,,,,,,asphalt,,
1291914271,no,,,40,,asphalt,,way/1291914271,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1291914272,no,,,40,,asphalt,,way/1291914272,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1291914273,no,,,40,,asphalt,,way/1291914273,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1291914274,no,,,40,,asphalt,,way/1291914274,,,,,,no,,,,,40,yes,,,,,,,,asphalt,,
1291914275,no,,,40,,asphalt,,way/1291914275,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1291914276,no,,,40,,asphalt,,way/1291914276,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1291914277,no,,,40,,asphalt,,way/1291914277,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1291914278,no,,,40,,asphalt,,way/1291914278,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1291914279,no,,,,,paved,,way/1291914279,,,,,,,,no,,,,yes,,,,,,,,paved,,
1291914280,no,,,,,paved,,way/1291914280,,,,,,,,no,,,,yes,,,,,,,,paved,,
1291914281,no,,,,,paved,,way/1291914281,,,,,,,,no,,,,yes,,,,,,,,paved,,
1291914282,no,,,,,asphalt,,way/1291914282,,,,,,no,,,,,,yes,,,,,,,,asphalt,,
1291914283,no,,,,,paved,,way/1291914283,,,,,,,,no,,,,yes,,,,,,,,paved,,
1291914284,no,,,,,paved,,way/1291914284,,,,,,,,no,,,,yes,,,,,,,,paved,,
1291914285,no,,,,,paved,,way/1291914285,,,,,,,,no,,,,yes,,,,,,,,paved,,
1291914286,no,,,,,paved,,way/1291914286,,,,,,,,no,,,,yes,,,,,,,,paved,,
1291914287,no,,,,,paved,,way/1291914287,,,,,,no,,,,,,yes,,,,,,,,paved,,
1291914288,no,,,40,,paved,,way/1291914288,,,,,,no,,,,,40,yes,,,,,,,,paved,,
1291914289,no,,,40,,paved,,way/1291914289,,,,,,,,no,,,40,yes,,,,,,,,paved,,
1291914291,no,,,40,,paved,,way/1291914291,,,,,,,,no,,,40,yes,,,,,,,,paved,,
1291914293,no,,,40,,paved,,way/1291914293,,,,,,,,no,,,40,yes,,,,,,,,paved,,
1291914294,no,,,40,,paved,,way/1291914294,,,,,,no,,,,,40,yes,,,,,,,,paved,,
1291920203,shared_lane,,,,,paved,,way/1291920203,,,,,,,,shared_lane,,,,,,,,,,,,paved,,
1291920206,no,,,50,,paved,,way/1291920206,,,,,,,,no,,,50,yes,,,,,,,,paved,,
1291920207,no,,,50,,paved,,way/1291920207,,,,,,,,no,,,50,yes,,,,,,,,paved,,
1291920208,no,,,40,,paved,,way/1291920208,,,,,,no,,,,,40,,,,,,,,,paved,,
1291920218,lane,,,,2,asphalt,,way/1291920218,,,,,,lane,,,,2,,,,,,,,,,asphalt,,
1291920222,lane,,,40,,asphalt,,way/1291920222,,,,,,lane,,,,,40,no,,,,,,,,asphalt,,
1291920223,no,,,60,2,asphalt,,way/1291920223,,,,,,,,no,,2,60,yes,,,,,,,,asphalt,,
1291920224,no,,,60,5,asphalt,,way/1291920224,,,,,,no,,,,5,60,,,,,,,,,asphalt,,
1291920225,lane,,,60,5,asphalt,,way/1291920225,,,,,,lane,,,,5,60,,,,,,,,,asphalt,,
1291920236,lane,,,,,asphalt,,way/1291920236,,,,,,lane,,,,,,,,,,,,,,asphalt,,
1291920237,lane,,,,,asphalt,,way/1291920237,,,,,,lane,,,,,,,,,,,,,,asphalt,,
1291920238,lane,,,,,asphalt,,way/1291920238,,,,,,lane,,,,,,yes,,,,,,,,asphalt,,
1291920239,lane,,,,,asphalt,,way/1291920239,,,,,,lane,,,,,,,,,,,,,,asphalt,,
1291920240,no,,,,,asphalt,,way/1291920240,,,,,,no,,,,,,yes,,,,,,,,asphalt,,
1291920241,lane,,,40,2,asphalt,,way/1291920241,,,,,,lane,,,,2,40,yes,,,,,,,,asphalt,,
1291920242,lane,,,40,2,asphalt,,way/1291920242,,,,,,lane,,,,2,40,yes,,,,,,,,asphalt,,
1291920243,no,,,40,1,asphalt,,way/1291920243,,,,,,no,,,,1,40,yes,,,,,,,,asphalt,,
1291920244,no,,,40,1,asphalt,,way/1291920244,,,,,,no,,,,1,40,yes,,,,,,,,asphalt,,
1291920274,lane,,,,,paved,,way/1291920274,,,,,,lane,,,,,,yes,,,,,,,,paved,,
1291920280,lane,,,40,2,asphalt,,way/1291920280,,,,,,lane,,,,2,40,,,,,,,,,asphalt,,
1291920346,no,,,40,1,asphalt,,way/1291920346,,,,,,,,no,,1,40,yes,,,,,,,,asphalt,,
1291920347,no,,,40,1,asphalt,,way/1291920347,,,,,,no,,,,1,40,yes,,,,,,,,asphalt,,
1291920348,no,,,40,1,asphalt,,way/1291920348,,,,,,no,,,,1,40,yes,,,,,,,,asphalt,,
1291920428,shared_lane,,,50,,asphalt,,way/1291920428,,,,,,shared_lane,,,,,50,,,,,,,,,asphalt,,
1291920429,no,,,50,,asphalt,,way/1291920429,,,,,,no,,,,,50,,,,,,,,,asphalt,,
1291920430,lane,,,40,2,asphalt,,way/1291920430,,,,,,lane,,,,2,40,,,,,,,,,asphalt,,
1291920431,lane,,,40,2,asphalt,,way/1291920431,,,,,,lane,,,,2,40,,,,,,,,,asphalt,,
1291920432,no,,,40,1,asphalt,,way/1291920432,,,,,,,,no,,1,40,yes,,,,,,,,asphalt,,
1291920433,no,,,40,1,asphalt,,way/1291920433,,,,,,,,no,,1,40,yes,,,,,,,,asphalt,,
1291920434,no,,,40,1,asphalt,,way/1291920434,,,,,,,,no,,1,40,yes,,,,,,,,asphalt,,
1291920435,lane,,,40,2,asphalt,,way/1291920435,,,,,,lane,,,,2,40,,,,,,,,,asphalt,,
1291920436,lane,,,40,2,asphalt,,way/1291920436,,,,,,lane,,,,2,40,,,,,,,,,asphalt,,
1291923166,no,,,,1,asphalt,,way/1291923166,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291923167,no,,,,1,asphalt,,way/1291923167,,,,,,no,,,,1,,yes,,,,,,,,asphalt,,
1291923168,no,,,,,,,way/1291923168,,,,,,no,,,,,,yes,,,,,,,,,,
1291923169,no,,,,,asphalt,,way/1291923169,,,,,,,,no,,,,yes,,,,,,,,asphalt,,
1291923170,no,,,,,asphalt,,way/1291923170,,,,,,,,no,,,,yes,,,,,,,,asphalt,,
1291923171,no,,,,,asphalt,,way/1291923171,,,,,,,,no,,,,yes,,,,,,,,asphalt,,
1291923172,no,,,,,asphalt,,way/1291923172,,,,,,,,no,,,,yes,,,,,,,,asphalt,,
1291923173,no,,,,,asphalt,,way/1291923173,,,,,,no,,,,,,yes,,,,,,,,asphalt,,
1291923174,no,,,,,asphalt,,way/1291923174,,,,,,,,no,,,,yes,,,,,,,,asphalt,,
1291923175,no,,,,,asphalt,,way/1291923175,,,,,,,,no,,,,yes,,,,,,,,asphalt,,
1291923176,lane,,,,,asphalt,,way/1291923176,yes,,,,,lane,,,,,,no,,,,,,,,asphalt,,
1291923177,lane,,,,,asphalt,,way/1291923177,yes,,,,,lane,,,,,,no,,,,,,,,asphalt,,
1291923178,lane,,,,,asphalt,,way/1291923178,yes,,,,,lane,,,,,,no,,,,,,,,asphalt,,
1291923179,lane,,,,,asphalt,,way/1291923179,yes,,,,,lane,,,,,,no,,,,,,,,asphalt,,
1291923180,lane,,,,,asphalt,,way/1291923180,,,,,,lane,,,,,,no,,,,,,,,asphalt,,
1291923181,no,,,,,paved,,way/1291923181,,,,,,no,,,,,,yes,,,,,,,,paved,,
1291923182,no,,,,,paved,,way/1291923182,,,,,,,,no,,,,yes,,,,,,,,paved,,
1291923183,lane,,,40,2,asphalt,,way/1291923183,,,,,,,,lane,,2,40,,,,,,,,,asphalt,,
1291923184,no,,,40,2,asphalt,,way/1291923184,,,,,,no,,,,2,40,,,,,,,,,asphalt,,
1291923185,no,,,50,2,asphalt,,way/1291923185,,,,,,no,,,,2,50,,,,,,,,,asphalt,,
1291923186,no,,,50,,asphalt,,way/1291923186,,,,,,,,no,,,50,yes,,,,,,,,asphalt,,
1291923187,lane,,,50,,asphalt,,way/1291923187,,,,,,lane,,,,,50,,,,,,,,,asphalt,,
1291923188,lane,,,50,,asphalt,,way/1291923188,,,,,,lane,,,,,50,,,,,,,,,asphalt,,
1291923189,no,,,,,asphalt,,way/1291923189,,,,,,no,,,,,,yes,no,,,,,,,asphalt,,
1291923190,no,,,,1,asphalt,,way/1291923190,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291923191,no,,,,1,asphalt,,way/1291923191,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291923192,lane,,,50,2,asphalt,,way/1291923192,,,,,,lane,,,,2,50,,,,,,,,,asphalt,,
1291923193,lane,,,50,2,asphalt,,way/1291923193,,,,,,lane,,,,2,50,,,,,,,,,asphalt,,
1291923194,no,,,50,,asphalt,,way/1291923194,,,,,,,,no,,,50,yes,,,,,,,,asphalt,,
1291923195,no,,,50,,asphalt,,way/1291923195,,,,,,,,no,,,50,yes,,,,,,,,asphalt,,
1291923196,no,,,50,,asphalt,,way/1291923196,,,,,,no,,,,,50,yes,,,,,,,,asphalt,,
1291923197,no,,,50,,asphalt,,way/1291923197,,,,,,no,,,,,50,yes,,,,,,,,asphalt,,
1291923198,no,,,50,,asphalt,,way/1291923198,,,,,,,,no,,,50,yes,,,,,,,,asphalt,,
1291923199,no,,,50,,asphalt,,way/1291923199,,,,,,,,no,,,50,yes,,,,,,,,asphalt,,
1291923200,no,,,,1,asphalt,,way/1291923200,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291923201,shared_lane,,,,1,asphalt,,way/1291923201,,,,,,shared_lane,,,,1,,yes,,,,,,,,asphalt,,
1291923202,lane,,,,,asphalt,,way/1291923202,,,,,,lane,,,,,,no,,,,,,,,asphalt,,
1291923203,lane,,,40,,paved,,way/1291923203,,,,,,lane,,,,,40,,,,,,,,,paved,,
1291923204,lane,,,40,,paved,,way/1291923204,,,,,,lane,,,,,40,,,,,,,,,paved,,
1291923205,lane,,,40,,paved,,way/1291923205,,,,,,lane,,,,,40,,,,,,,,,paved,,
1291923206,no,,,40,,asphalt,,way/1291923206,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1291923207,no,,,40,,asphalt,,way/1291923207,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1291923208,no,,,40,,asphalt,,way/1291923208,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1291923209,no,,,40,,asphalt,,way/1291923209,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1291923210,no,,,40,1,asphalt,,way/1291923210,,,,,,,,no,,1,40,yes,,,,,,,,asphalt,,
1291923211,no,,,40,1,asphalt,,way/1291923211,,,,,,,,no,,1,40,yes,,,,,,,,asphalt,,
1291923212,no,,,40,,asphalt,,way/1291923212,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1291923213,no,,,40,,asphalt,,way/1291923213,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1291923214,no,,,40,,asphalt,,way/1291923214,,,,,,no,,,,,40,yes,,,,,,,,asphalt,,
1291923215,no,,,40,1,asphalt,,way/1291923215,,,,,,no,,,,1,40,yes,,,,,,,,asphalt,,
1291923216,no,,,40,1,asphalt,,way/1291923216,,,,,,,,no,,1,40,yes,,,,,,,,asphalt,,
1291923217,no,,,40,,asphalt,,way/1291923217,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1291923218,no,,,40,,asphalt,,way/1291923218,,,,,,no,,,,,40,yes,,,,,,,,asphalt,,
1291923219,no,,,40,,asphalt,,way/1291923219,,,,,,no,,,,,40,yes,,,,,,,,asphalt,,
1291923220,no,,,40,,asphalt,,way/1291923220,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1291923221,no,,,40,,paved,,way/1291923221,,,,,,,,no,,,40,yes,,,,,,,,paved,,
1291923222,no,,,40,,paved,,way/1291923222,,,,,,,,no,,,40,yes,,,,,,,,paved,,
1291923223,no,,,40,,paved,,way/1291923223,,,,,,,,no,,,40,yes,,,,,,,,paved,,
1291923224,no,,,40,,paved,,way/1291923224,,,,,,,,no,,,40,yes,,,,,,,,paved,,
1291923225,no,,,40,,asphalt,,way/1291923225,,,,,,no,,,,,40,yes,,,,,,,,asphalt,,
1291923226,no,,,40,1,asphalt,,way/1291923226,,,,,,,,no,,1,40,yes,,,,,,,,asphalt,,
1291923227,no,,,40,1,asphalt,,way/1291923227,,,,,,,,no,,1,40,yes,,,,,,,,asphalt,,
1291923228,no,,,40,1,asphalt,,way/1291923228,,,,,,,,no,,1,40,yes,,,,,,,,asphalt,,
1291923229,no,,,40,1,asphalt,,way/1291923229,,,,,,,,no,,1,40,yes,,,,,,,,asphalt,,
1291923230,no,,,40,1,asphalt,,way/1291923230,,,,,,,,no,,1,40,yes,,,,,,,,asphalt,,
1291923231,no,,,40,1,asphalt,,way/1291923231,,,,,,,,no,,1,40,yes,,,,,,,,asphalt,,
1291923232,no,,,40,1,asphalt,,way/1291923232,,,,,,,,no,,1,40,yes,,,,,,,,asphalt,,
1291923233,no,,,,1,asphalt,,way/1291923233,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291923234,no,,,,1,asphalt,,way/1291923234,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291923235,no,,,,1,asphalt,,way/1291923235,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291923236,no,,,,1,asphalt,,way/1291923236,,,,,,no,,,,1,,yes,,,,,,,,asphalt,,
1291923237,no,,,,1,asphalt,,way/1291923237,,,,,,no,,,,1,,yes,,,,,,,,asphalt,,
1291923238,no,,,,1,asphalt,,way/1291923238,,,,,,no,,,,1,,yes,,,,,,,,asphalt,,
1291923239,no,,,,1,asphalt,,way/1291923239,,,,,,no,,,,1,,yes,,,,,,,,asphalt,,
1291923240,no,,,,1,asphalt,,way/1291923240,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291928533,no,,,,1,asphalt,,way/1291928533,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291928534,no,,,,,asphalt,,way/1291928534,,,,,,,,no,,,,yes,,,,,,,,asphalt,,
1291928535,no,,,,,asphalt,,way/1291928535,,,,,,,,no,,,,yes,,,,,,,,asphalt,,
1291928536,no,,,,,asphalt,,way/1291928536,,,,,,,,no,,,,yes,,,,,,,,asphalt,,
1291928537,no,,,,1,asphalt,,way/1291928537,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291928538,no,,,50,1,asphalt,,way/1291928538,,,,,,,,no,,1,50,yes,,,,,,,,asphalt,,
1291928539,no,,,,1,asphalt,,way/1291928539,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291928540,no,,,,,asphalt,,way/1291928540,,,,,,no,,,,,,yes,,,,,,,,asphalt,,
1291928541,no,,,,1,asphalt,,way/1291928541,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291928542,no,,no,60,2,asphalt,,way/1291928542,,,,,,,,no,,2,60,yes,,,street_side,no,,,,asphalt,,
1291928543,no,,,60,2,asphalt,,way/1291928543,,,,,,,,no,,2,60,yes,,,,,,,,asphalt,,
1291928544,no,,,60,2,asphalt,,way/1291928544,,,,,,,,no,,2,60,yes,,,,,,,,asphalt,,
1291928545,no,,,40,1,asphalt,,way/1291928545,,,,,,no,,,,1,40,yes,,,,,,,,asphalt,,
1291928546,no,,,40,1,asphalt,,way/1291928546,,,,,,no,,,,1,40,yes,,,,,,,,asphalt,,
1291928547,no,,,,1,asphalt,,way/1291928547,,,,,,no,,,,1,,yes,,,,,,,,asphalt,,
1291928548,no,,,,1,asphalt,,way/1291928548,,,,,,no,,,,1,,yes,,,,,,,,asphalt,,
1291930090,no,,no,50,1,asphalt,,way/1291930090,,,,,,,,no,,1,50,yes,,no,,,,,,asphalt,,
1291930091,no,,no,60,1,asphalt,,way/1291930091,,,,,,,,no,,1,60,yes,,,street_side,no,,,,asphalt,,
1291930092,no,,no,60,2,asphalt,,way/1291930092,,,,,,,,no,,2,60,yes,,,street_side,no,,,,asphalt,,
1291934131,no,,,60,1,asphalt,,way/1291934131,,,,,,,,no,,1,60,yes,,,,,,,,asphalt,,
1291934132,no,,,60,1,asphalt,,way/1291934132,,,,,,,,no,,1,60,yes,,,,,,,,asphalt,,
1291934133,no,,,60,1,asphalt,,way/1291934133,,,,,,,,no,,1,60,yes,,,,,,,,asphalt,,
1291939740,no,,,,,paved,,way/1291939740,,,,,,,,no,,,,yes,,,,,,,,paved,,
1291939741,no,,,,,paved,,way/1291939741,,,,,,,,no,,,,yes,,,,,,,,paved,,
1291939742,no,,,,1,asphalt,,way/1291939742,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291939743,no,,,,1,asphalt,,way/1291939743,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291939744,no,,,,1,asphalt,,way/1291939744,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291939745,no,,,,1,asphalt,,way/1291939745,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291939746,no,,,,1,asphalt,,way/1291939746,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291939747,no,,,,1,asphalt,,way/1291939747,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291939748,no,,,,2,asphalt,,way/1291939748,,,,,,,,no,,2,,yes,,,,,,,,asphalt,,
1291939749,no,,,,1,asphalt,,way/1291939749,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291939750,no,,,,1,asphalt,,way/1291939750,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291939751,no,,,,1,asphalt,,way/1291939751,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291939752,no,,,,1,asphalt,4.3,way/1291939752,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,4.3
1291939753,no,,,,1,asphalt,,way/1291939753,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291939754,no,,,,1,asphalt,,way/1291939754,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291939755,no,,,,1,asphalt,,way/1291939755,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1291939802,no,no,,60,4,asphalt,,way/1291939802,,,,,,no,,,,4,60,no,,,,,,,no,asphalt,,
1291939803,no,no,,60,4,asphalt,,way/1291939803,,,,,,no,,,,4,60,no,,,,,,,no,asphalt,,
1291939804,no,,,40,2,asphalt,,way/1291939804,,,,,,no,,,,2,40,no,,,,,,,,asphalt,,
1291939805,no,,,40,2,asphalt,,way/1291939805,,,,,,no,,,,2,40,no,,,,,,,,asphalt,,
1291939806,no,,,50,,asphalt,,way/1291939806,,,,,,no,,,,,50,no,,,,,,,,asphalt,,
1291939807,lane,,,40,,asphalt,,way/1291939807,,,,,,,,lane,,,40,no,,,,,,,,asphalt,,
1291939808,no,,,40,,asphalt,,way/1291939808,,,,,,no,,,,,40,no,,,,,,,,asphalt,,
1291939809,lane,,,60,2,asphalt,,way/1291939809,,,,,,,,lane,,2,60,no,,,,,,,,asphalt,,
1291939810,lane,,,60,2,asphalt,,way/1291939810,,,,,,,,lane,,2,60,no,,,,,,,,asphalt,,
1291939811,no,,,60,2,asphalt,,way/1291939811,,,,,,no,,,,2,60,no,,,,,,,,asphalt,,
1291939812,no,,,60,2,asphalt,,way/1291939812,,,,,,no,,,,2,60,,,,,,,,,asphalt,,
1291939813,no,,,60,2,asphalt,,way/1291939813,,,,,,no,,,,2,60,,,,,,,,,asphalt,,
1291942746,no,,,60,2,asphalt,,way/1291942746,,,,,,,,no,,2,60,yes,,,,,,,,asphalt,,
1291942747,no,,,60,3,asphalt,,way/1291942747,yes,,,,,,,no,,3,60,yes,,,,,,,,asphalt,,
1291942748,no,,,60,3,asphalt,,way/1291942748,yes,,,,,no,,,,3,60,yes,,,,,,,,asphalt,,
1291942749,yes,,,60,3,asphalt,,way/1291942749,yes,,,,,,,,,3,60,yes,,,,,,,,asphalt,,
1291947387,,,,,,,,way/1291947387,,,,,,,,,,,,,,,,,,,,,,
1291947388,,,,,,,,way/1291947388,,,,,,,,,,,,,,,,,,,,,,
1291947389,,,,,,,,way/1291947389,,,,,,,,,,,,,,,,,,,,,,
1291947514,no,,,50,,asphalt,,way/1291947514,,,,,,no,,,,,50,,,,,,,,,asphalt,,
1291949017,,,,20,,asphalt,,way/1291949017,,,,,,,,,,,20,yes,,,,,,,,asphalt,,
1291949230,no,,,,2,asphalt,,way/1291949230,,,,,,no,,,,2,,yes,,,,,,,,asphalt,,
1291949231,no,,,,2,asphalt,,way/1291949231,,,,,,no,,,,2,,yes,,,,,,,,asphalt,,
1291949232,no,,,,2,asphalt,,way/1291949232,,,,,,no,,,,2,,yes,,,,,,,,asphalt,,
1291949233,no,,,,2,asphalt,,way/1291949233,,,,,,no,,,,2,,yes,,,,,,,,asphalt,,
1291949234,,,,,,concrete,,way/1291949234,,,,,,,,,,,,,,,,,,,,concrete,,
1291949235,,,,,,concrete,,way/1291949235,,,,,,,,,,,,,,,,,,,,concrete,,
1291949237,,,,,,asphalt,,way/1291949237,,,,,,,,,,,,,,,,,,,,asphalt,,
1291949238,,,,,,unpaved,,way/1291949238,,,,,,,,,,,,,,,,,,,,unpaved,,
1291949242,,,,,,concrete,,way/1291949242,,,,,,,,,,,,,,,,,,,,concrete,,
1291949243,,,,,,concrete,,way/1291949243,,,,,,,,,,,,,,,,,,,,concrete,,
1291949245,,,,,,,,way/1291949245,,,,,,,,,,,,,,,,,,,,,,
1291949248,,,,,,,,way/1291949248,,,,,,,,,,,,,,,,,,,,,,
1291949249,,,,,,,,way/1291949249,,,,,,,,,,,,,,,,,,,,,,
1291949250,,,,,,,,way/1291949250,,,,,,,,,,,,,,,,,,,,,,
1291949251,,,,,,,,way/1291949251,,,,,,,,,,,,,,,,,,,,,,
1291968358,,,,,,unpaved,,way/1291968358,,,,,,,,,,,,,,,,,,,,unpaved,,
1291968359,,,,,2,concrete,,way/1291968359,,,,,,,,,,2,,yes,,,,,,,,concrete,,
1291968360,,,,,1,concrete,,way/1291968360,,,,,,,,,,1,,yes,,,,,,,,concrete,,
1291968366,,,,,,unpaved,,way/1291968366,,,,,,,,,,,,,,,,,,,,unpaved,,
1291968367,,,,,,unpaved,,way/1291968367,,,,,,,,,,,,,,,,,,,,unpaved,,
1291971860,,,,,,paved,,way/1291971860,,,,,,,,,,,,,,,,,,,,paved,,
1291976428,,,,,,,,way/1291976428,,,,,,,,,,,,,,,,,,,,,,
1291976429,,,,,,,,way/1291976429,,,,,,,,,,,,,,,,,,,,,,
1291976430,,,,,,,,way/1291976430,,,,,,,,,,,,,,,,,,,,,,
1291976431,,,,,,,,way/1291976431,,,,,,,,,,,,,,,,,,,,,,
1291976432,,,,,,,,way/1291976432,,,,,,,,,,,,,,,,,,,,,,
1291976433,,,,,,,,way/1291976433,,,,,,,,,,,,,,,,,,,,,,
1291976434,,,,,,,,way/1291976434,,,,,,,,,,,,,,,,,,,,,,
1291976435,,,,,,,,way/1291976435,,,,,,,,,,,,,,,,,,,,,,
1291976436,,,,,,,,way/1291976436,,,,,,,,,,,,,,,,,,,,,,
1291976437,,,,,,,,way/1291976437,,,,,,,,,,,,,,,,,,,,,,
1291976438,,,,,,,,way/1291976438,,,,,,,,,,,,,,,,,,,,,,
1291976439,,,,,,,,way/1291976439,,,,,,,,,,,,,,,,,,,,,,
1291992145,,,,,,,,way/1291992145,,,,,,,,,,,,,,,,,,,,,,
1291992358,,,,,,,,way/1291992358,,,,,,,,,,,,,,,,,,,,,,
1291992582,,,,,,unpaved,,way/1291992582,,,,,,,,,,,,,,,,,,,,unpaved,,
1291993295,,,,,,asphalt,,way/1291993295,,,,,,,,,,,,,,,,,,,,asphalt,,
